Order ID,Order Date,Ship Date,customer Name,Customer ID,Customer Segment,product ID,Category,Product Name,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,payment Mode,Delivery Status,supplier Name,supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1345,16-10-2024,19-10-2024,Michael Gordon,CUST752,Consumer,PROD6736,Grocery,Juice Pack,West,Oklahoma,Port Regina,3,4368,5,12448.8,9225.33,3223.47,UPI,Pending,Ellis Ltd,khanmatthew@woods-crawford.net,23,No,0
ORD1346,23-05-2024,25-05-2024,Maria Williams,CUST120,Corporate,PROD3990,Electronics,Mouse,South,Florida,Isabellastad,7,3607,15,21461.65,18739.09,2722.56,UPI,Cancelled,"Richardson, Rodriguez and Thomas",tiffanyfleming@clements-avila.com,31,No,0
ORD1347,03-11-2025,06-11-2025,Dr. Melinda Wilson,CUST839,Corporate,PROD2783,Grocery,Juice Pack,North,West Virginia,Port Brandonchester,2,2572,10,4629.6,3975.88,653.72,Cash,Returned,Fry Group,marissapatrick@stewart.com,3,Yes,41
ORD1348,11-01-2026,18-01-2026,Curtis Larson,CUST598,Corporate,PROD2298,Furniture,Office Chair,South,Washington,Wangland,3,4340,15,11067,9730.65,1336.35,Cash,Returned,Nelson-Mccarthy,fcastillo@ramirez.com,37,No,0
ORD1349,16-12-2025,21-12-2025,Robert Henry,CUST603,Corporate,PROD2767,Office Supplies,Pen,South,Hawaii,West Tim,4,1068,15,3631.2,2241.64,1389.56,UPI,Returned,Gonzalez Group,johnsmith@smith.com,14,No,0
ORD1350,21-02-2025,26-02-2025,Allison Taylor,CUST513,Consumer,PROD6412,Grocery,Smacks,East,Ohio,Jenkinsstad,1,4712,0,4712,4177.61,534.39,Net Banking,Pending,Bradley LLC,josebrown@gilmore.com,20,No,0
ORD1351,13-12-2025,19-12-2025,Brenda Sanchez,CUST842,Corporate,PROD8537,Office Supplies,Calculator,East,Iowa,Patricktown,10,2376,15,20196,13359.44,6836.56,Cash,Cancelled,"Haney, Bennett and Anderson",roysmith@mcdaniel.com,25,No,0
ORD1352,28-07-2024,29-07-2024,Justin Evans DDS,CUST477,Corporate,PROD6756,Grocery,Rice Bag,East,Nevada,Sheriberg,1,4930,0,4930,3104.73,1825.27,Cash,Delivered,Richardson-Dorsey,sandra18@shaw.net,29,No,0
ORD1353,20-01-2025,27-01-2025,Melissa Rogers,CUST375,Consumer,PROD5202,Furniture,Dining Table,South,Washington,Johnsonburgh,8,4988,10,35913.6,26249.8,9663.8,Cash,Cancelled,French and Sons,anthony60@sanchez.com,10,No,0
ORD1354,01-11-2024,03-11-2024,Michael Walters,CUST408,Consumer,PROD1264,Office Supplies,Stepler,North,Wisconsin,South Trevorbury,9,1134,20,8164.8,6225,1939.8,Credit Card,Cancelled,French-Bond,johnnyhernandez@wallace-martinez.info,45,No,0
ORD1355,12-04-2025,13-04-2025,Carolyn Taylor,CUST961,Home Office,PROD8422,Office Supplies,Calculator,East,Mississippi,Nancystad,4,4827,5,18342.6,11862.55,6480.05,UPI,Returned,Gomez-Robertson,jerrywilliams@welch.com,2,Yes,49
ORD1356,23-09-2024,28-09-2024,Lisa Ferguson,CUST719,Corporate,PROD1169,Electronics,Monitor,South,Nevada,Juanshire,4,1304,20,4172.8,3310.88,861.92,Credit Card,Pending,Cook PLC,gillann@ferrell.net,18,No,0
ORD1357,03-09-2025,07-09-2025,Janice Smith,CUST512,Corporate,PROD1296,Grocery,Juice Pack,West,Vermont,Wilsonton,7,3970,0,27790,17173.59,10616.41,UPI,Delivered,"Schmidt, Williams and Shaw",mistypadilla@wang.com,32,No,0
ORD1358,05-11-2025,10-11-2025,Sarah Crane,CUST843,Consumer,PROD2914,Office Supplies,File Folder,West,New Mexico,Veronicahaven,10,2340,5,22230,13889.51,8340.49,Net Banking,Cancelled,Davis-Sanchez,houstonstephanie@davis-wilson.com,16,No,0
ORD1359,01-09-2024,07-09-2024,Sue Lara,CUST331,Home Office,PROD8174,Electronics,Keyboard,South,Montana,West Nicolechester,10,1605,5,15247.5,10712.5,4535,UPI,Cancelled,Thomas-Merritt,ryancarrillo@carter-johnston.net,3,Yes,27
ORD1360,20-05-2024,23-05-2024,Sheila Pitts,CUST611,Corporate,PROD5614,Grocery,Cooking Oil,North,California,Robinsonstad,8,3924,10,28252.8,24335.18,3917.62,Net Banking,Cancelled,Manning-Peterson,wisejames@willis.com,20,No,0
ORD1361,19-12-2024,24-12-2024,David Hernandez,CUST863,Consumer,PROD6199,Furniture,Office Chair,South,Vermont,South Megan,1,4823,15,4099.55,3015.98,1083.57,UPI,Delivered,Barnes-Gordon,nichole24@hernandez.net,50,No,0
ORD1362,19-09-2024,21-09-2024,Kayla Pope,CUST715,Consumer,PROD7799,Furniture,Sofa,South,North Carolina,Moodyberg,7,2894,0,20258,16912.39,3345.61,Cash,Cancelled,Wilson Inc,angel25@bennett.biz,9,Yes,45
ORD1363,15-02-2025,22-02-2025,Dr. Michael Schmidt DVM,CUST530,Corporate,PROD8162,Electronics,Keyboard,South,Oklahoma,North Michelle,5,4313,15,18330.25,16123.37,2206.88,Credit Card,Delivered,Stewart Group,michaelwilliamson@anderson.com,37,No,0
ORD1364,01-11-2024,02-11-2024,Jenna Randall,CUST482,Consumer,PROD1987,Furniture,Office Chair,North,Michigan,North Samanthaburgh,7,2910,15,17314.5,10981.06,6333.44,Credit Card,Returned,Murphy-Flores,michael47@brown-cain.com,45,No,0
ORD1365,07-12-2025,12-12-2025,Jenna Malone,CUST190,Corporate,PROD9986,Grocery,Juice Pack,North,Mississippi,Lake Stephanie,4,616,5,2340.8,1404.98,935.82,Credit Card,Pending,Williamson and Sons,ecalderon@moody.com,18,No,0
ORD1366,29-04-2025,05-05-2025,Ms. Nicole Johnson,CUST926,Home Office,PROD4972,Grocery,Smacks,West,Hawaii,Hernandezmouth,8,3091,10,22255.2,13775.54,8479.66,Credit Card,Delivered,"Tate, Craig and Hood",qkelley@mathis.org,47,No,0
ORD1367,17-10-2025,18-10-2025,Jack Ellis,CUST571,Home Office,PROD2365,Furniture,Study Table,West,Pennsylvania,Erinmouth,2,4323,20,6916.8,4354.46,2562.34,Credit Card,Pending,"Murray, Everett and Rojas",julie24@hayden.com,33,No,0
ORD1368,22-06-2024,25-06-2024,Vanessa Tucker MD,CUST610,Home Office,PROD9359,Grocery,Juice Pack,South,Massachusetts,Petersonshire,4,3148,5,11962.4,10265.74,1696.66,UPI,Delivered,Butler Group,tjuarez@jackson-jackson.net,2,Yes,21
ORD1369,17-01-2025,21-01-2025,Margaret Miller,CUST605,Corporate,PROD1386,Grocery,Sugar,South,Minnesota,Millerburgh,4,1464,5,5563.2,4266.94,1296.26,UPI,Pending,Reyes Ltd,daviddavenport@wilson.info,41,No,0
ORD1370,30-06-2025,01-07-2025,Andrea Williams,CUST101,Consumer,PROD7534,Electronics,Keyboard,South,North Dakota,Ericfurt,1,3518,20,2814.4,1922.91,891.49,Credit Card,Delivered,"White, Glass and Bell",linda78@munoz.com,46,No,0
ORD1371,28-03-2025,02-04-2025,Jade Brown MD,CUST216,Home Office,PROD3283,Furniture,Bookshelf,South,Nebraska,Cartermouth,4,1617,15,5497.8,3361.02,2136.78,Credit Card,Pending,"Black, Garcia and Vega",rjarvis@cannon-salazar.net,43,No,0
ORD1372,25-01-2025,27-01-2025,John Allison,CUST526,Home Office,PROD1034,Office Supplies,Calculator,West,Massachusetts,North Ashley,5,3072,20,12288,10804.43,1483.57,Net Banking,Delivered,Olsen LLC,lawrencewilliams@ferrell.com,5,Yes,34
ORD1373,14-09-2025,15-09-2025,Robert Long,CUST878,Home Office,PROD9506,Office Supplies,Stepler,North,Kansas,Port Kimberlytown,6,2795,15,14254.5,10452.08,3802.42,Net Banking,Delivered,Martinez-Munoz,ncastro@roberts-simpson.net,4,Yes,48
ORD1374,21-12-2024,27-12-2024,Sarah Lopez,CUST231,Home Office,PROD2600,Furniture,Study Table,South,Ohio,West William,6,3307,0,19842,12386.87,7455.13,Cash,Cancelled,"Gibson, Garcia and Foley",robinsonpeter@davis.info,48,No,0
ORD1375,17-05-2024,18-05-2024,Troy Carr,CUST957,Consumer,PROD4222,Electronics,Keyboard,West,Kansas,South Joshuafort,7,1876,20,10505.6,7878.54,2627.06,Cash,Pending,Williams PLC,jennifer40@diaz.com,37,No,0
ORD1376,17-09-2025,19-09-2025,Lisa Douglas,CUST128,Consumer,PROD2589,Electronics,Mouse,East,Pennsylvania,Millermouth,1,4172,5,3963.4,2488.68,1474.72,Net Banking,Delivered,Benson Group,kathleen08@hall.org,3,Yes,20
ORD1377,10-12-2025,12-12-2025,Keith Jones,CUST734,Consumer,PROD7382,Furniture,Study Table,South,Ohio,Cortezfurt,8,4321,0,34568,29581.66,4986.34,Net Banking,Pending,Thomas Inc,nathaniel83@robertson.net,48,No,0
ORD1378,03-11-2024,04-11-2024,Dr. Adam Parker PhD,CUST609,Corporate,PROD7231,Furniture,Office Chair,East,Alaska,Ramirezmouth,8,1434,5,10898.4,6576.6,4321.8,UPI,Pending,"Cox, Martinez and Lee",villarrealbruce@williams.com,7,Yes,42
ORD1379,16-08-2024,20-08-2024,Kristin Smith,CUST644,Corporate,PROD3826,Furniture,Dining Table,West,Alaska,Leslieborough,4,4026,5,15298.8,9767.3,5531.5,Credit Card,Cancelled,"Li, Martin and Collins",brandonbradley@lewis.org,0,Yes,39
ORD1380,03-08-2025,05-08-2025,Christopher Marshall,CUST617,Home Office,PROD7279,Grocery,Sugar,South,Oregon,East Derek,6,384,0,2304,1767.6,536.4,Net Banking,Delivered,Bowen LLC,gonzalezanthony@richardson.com,41,No,0
ORD1381,10-08-2025,15-08-2025,Andrew Hall,CUST177,Corporate,PROD1163,Electronics,Monitor,North,Missouri,New Nicoleside,2,312,5,592.8,473.62,119.18,UPI,Returned,Lambert-Allen,elizabethsmith@duran.info,6,Yes,29
ORD1382,15-09-2024,19-09-2024,Jeremy Crosby,CUST607,Consumer,PROD3279,Electronics,Mouse,East,New Jersey,New Nicholasbury,4,377,0,1508,1080.67,427.33,UPI,Pending,"Solis, Pratt and Poole",johnsonbryan@buchanan.com,5,Yes,45
ORD1383,11-08-2024,13-08-2024,Amy Lewis,CUST569,Home Office,PROD5985,Grocery,Rice Bag,South,Illinois,Wolffort,10,3266,15,27761,18416.39,9344.61,Net Banking,Cancelled,Jenkins and Sons,alexistrevino@murphy.com,33,No,0
ORD1384,15-12-2024,16-12-2024,Lauren Marshall,CUST157,Corporate,PROD2256,Grocery,Sugar,South,Mississippi,Garciaburgh,4,2444,5,9287.2,6989.22,2297.98,Cash,Delivered,Nichols Group,janicewilliams@watts.com,25,No,0
ORD1385,18-08-2024,20-08-2024,Christopher Lawrence,CUST161,Corporate,PROD1551,Furniture,Study Table,West,Nevada,New Denise,7,4456,10,28072.8,23088.12,4984.68,Net Banking,Returned,Brown-Johnson,ryan90@costa.com,3,Yes,22
ORD1386,30-07-2024,03-08-2024,Eileen Scott,CUST473,Consumer,PROD9308,Electronics,Monitor,North,Michigan,Barbaramouth,6,359,20,1723.2,1041.71,681.49,Cash,Delivered,Lawrence-Shepard,cordovagregory@dawson.com,49,No,0
ORD1387,11-04-2024,18-04-2024,James Mcknight,CUST660,Corporate,PROD3845,Grocery,Cooking Oil,South,Mississippi,Savannahport,5,3369,15,14318.25,10898.41,3419.84,Net Banking,Pending,Wood-Vega,johnsnyder@hernandez.info,34,No,0
ORD1388,13-06-2024,17-06-2024,Gary Mendoza,CUST487,Home Office,PROD1353,Grocery,Sugar,North,Delaware,Starkmouth,6,3211,20,15412.8,10942.61,4470.19,Net Banking,Returned,Bradley and Sons,leahwarren@mitchell.info,33,No,0
ORD1389,30-11-2024,06-12-2024,Roberto Montoya,CUST414,Consumer,PROD8170,Grocery,Sugar,South,Virginia,Port Jesse,8,767,5,5829.2,4910.27,918.93,Net Banking,Pending,Cohen-Hunter,lindsay96@rivera.com,15,No,0
ORD1390,23-03-2024,25-03-2024,Lucas Warner,CUST372,Consumer,PROD1585,Electronics,Laptop,West,Louisiana,South Dominiqueton,3,1722,10,4649.4,4140.61,508.79,Cash,Cancelled,"Galloway, Herrera and Johnson",jilljackson@wilkins.com,23,No,0
ORD1391,23-10-2025,30-10-2025,Dustin Cisneros,CUST115,Home Office,PROD8423,Furniture,Bookshelf,South,Iowa,Garciaville,2,2048,0,4096,2531.13,1564.87,UPI,Delivered,Dawson Ltd,zcollier@thomas.net,41,No,0
ORD1392,06-04-2025,13-04-2025,Joshua Fitzgerald,CUST353,Home Office,PROD2511,Electronics,Keyboard,North,Georgia,South Raymondstad,5,853,5,4051.75,2534.01,1517.74,Cash,Delivered,Campos Group,pjones@ayala-rodriguez.com,17,No,0
ORD1393,27-05-2025,01-06-2025,Mrs. Sandy Moore,CUST342,Home Office,PROD5487,Grocery,Smacks,South,Rhode Island,New Zacharyside,2,1466,10,2638.8,1799.08,839.72,Cash,Pending,Hall-Dunn,smithmiranda@patel.org,10,No,0
ORD1394,17-08-2025,21-08-2025,Caleb Peck,CUST310,Consumer,PROD6346,Grocery,Smacks,East,Kentucky,New Kelly,7,4817,15,28661.15,21835.19,6825.96,Cash,Cancelled,"Cunningham, Keller and Klein",tinaarmstrong@collins-miranda.com,3,Yes,50
ORD1395,07-09-2025,10-09-2025,Bruce Wilcox,CUST390,Consumer,PROD5223,Electronics,Mouse,South,Vermont,Andreafurt,8,1942,5,14759.2,12078.61,2680.59,Credit Card,Pending,Adams LLC,kendrakrueger@jones-williams.com,4,Yes,46
ORD1396,28-04-2024,04-05-2024,Lisa Day,CUST146,Home Office,PROD1765,Office Supplies,File Folder,South,New Jersey,North Sandra,4,3009,0,12036,9543.23,2492.77,Net Banking,Returned,"Davis, Wallace and Sanchez",mollygreen@gould.biz,1,Yes,38
ORD1397,26-04-2025,01-05-2025,Maria Hamilton,CUST852,Corporate,PROD4731,Electronics,Headphones,North,Missouri,Colleenberg,8,139,0,1112,770.7,341.3,Cash,Delivered,Neal LLC,terrancecameron@woods-harrison.com,44,No,0
ORD1398,04-09-2025,05-09-2025,Derrick Harrison,CUST939,Home Office,PROD5559,Electronics,Laptop,North,New York,Pamelamouth,1,2525,10,2272.5,1967.76,304.74,Net Banking,Returned,"Forbes, Thornton and Moody",gcoleman@dunn.com,4,Yes,23
ORD1399,08-05-2024,12-05-2024,Michael Arellano,CUST691,Corporate,PROD5045,Electronics,Keyboard,East,Minnesota,North Pamelaville,1,4966,20,3972.8,2624.15,1348.65,Credit Card,Cancelled,Bates Ltd,christopherjones@murphy-lopez.com,49,No,0
ORD1400,24-09-2024,29-09-2024,Carrie Cooper,CUST987,Home Office,PROD5844,Office Supplies,Pen,North,Illinois,Carloshaven,1,969,10,872.1,532.67,339.43,Credit Card,Pending,Johnson PLC,ccontreras@hopkins.biz,31,No,0
ORD1401,25-03-2025,26-03-2025,David Leach,CUST593,Home Office,PROD4829,Office Supplies,Calculator,North,Illinois,Davidchester,7,4537,15,26995.15,24201.39,2793.76,Net Banking,Returned,Clark-Thomas,nadams@wilson.org,31,No,0
ORD1402,07-02-2025,12-02-2025,Kevin Freeman,CUST985,Home Office,PROD4950,Furniture,Sofa,South,New Jersey,Zacharyport,8,2282,10,16430.4,10130.75,6299.65,Credit Card,Cancelled,Wheeler-Cannon,ramirezkenneth@newman.net,23,No,0
ORD1403,26-07-2025,29-07-2025,William Baker,CUST466,Corporate,PROD6721,Grocery,Rice Bag,South,Georgia,West Jennifer,10,2046,20,16368,13705.32,2662.68,Net Banking,Pending,Sexton-Cobb,amanda63@west.com,13,No,0
ORD1404,03-01-2026,06-01-2026,Judy Johnson,CUST973,Consumer,PROD2344,Office Supplies,File Folder,West,Pennsylvania,Spencerborough,1,3531,0,3531,2415.56,1115.44,Cash,Cancelled,Hill PLC,spencermartin@vasquez.net,2,Yes,42
ORD1405,25-10-2024,01-11-2024,James Miller,CUST759,Consumer,PROD5412,Office Supplies,Stepler,North,West Virginia,Amandaside,4,4758,10,17128.8,12335.8,4793,Cash,Cancelled,"Fitzgerald, Perry and Wolfe",millerchristopher@owens-garcia.com,45,No,0
ORD1406,22-10-2024,29-10-2024,Scott Ramirez,CUST753,Consumer,PROD5093,Electronics,Monitor,East,Florida,West Jonathonmouth,7,4341,15,25828.95,21768.9,4060.05,Net Banking,Cancelled,Conway-Alvarado,daniel89@watson.org,17,No,0
ORD1407,30-10-2025,01-11-2025,Victor Day,CUST475,Consumer,PROD3479,Office Supplies,Calculator,East,Wyoming,Caseyland,3,1667,15,4250.85,3793.6,457.25,Cash,Cancelled,Kane Ltd,zimmermanmeredith@anderson.com,29,No,0
ORD1408,02-07-2025,03-07-2025,Emma West,CUST220,Consumer,PROD9758,Office Supplies,Stepler,North,Massachusetts,Karlamouth,3,4674,0,14022,9360.15,4661.85,UPI,Pending,Padilla and Sons,tpierce@steele.com,45,No,0
ORD1409,13-07-2024,19-07-2024,Robert Buchanan,CUST638,Consumer,PROD9530,Office Supplies,Pen,West,Mississippi,New Maryhaven,10,3287,10,29583,20542.23,9040.77,Net Banking,Returned,"Hensley, Stewart and Graves",devinsmith@thompson.org,20,No,0
ORD1410,10-09-2024,17-09-2024,Dr. Mia Bullock,CUST601,Consumer,PROD9180,Furniture,Dining Table,West,Connecticut,Thomasburgh,7,3677,5,24452.05,20959.33,3492.72,Credit Card,Pending,"Murphy, Pollard and Armstrong",sonya12@dominguez-henderson.com,42,No,0
ORD1411,13-04-2024,14-04-2024,Douglas Joyce,CUST982,Corporate,PROD5167,Electronics,Headphones,South,Ohio,North Meganmouth,5,3079,10,13855.5,10906.44,2949.06,UPI,Cancelled,Jackson-Tyler,lgiles@graham-smith.com,16,No,0
ORD1412,08-05-2025,12-05-2025,Dillon Shaw,CUST690,Consumer,PROD3119,Office Supplies,Calculator,West,Tennessee,Williamston,2,2779,15,4724.3,3671.75,1052.55,Cash,Returned,"Cox, Schmidt and Salazar",harringtonalexis@knight.org,46,No,0
ORD1413,21-12-2024,26-12-2024,Richard Ramirez,CUST556,Home Office,PROD1933,Electronics,Monitor,East,Michigan,New Chelsea,5,579,0,2895,2461.37,433.63,UPI,Delivered,"Myers, Lopez and Silva",zfisher@durham.com,35,No,0
ORD1414,14-10-2025,18-10-2025,Sean Moore,CUST776,Consumer,PROD2125,Office Supplies,Calculator,West,Tennessee,Fritzborough,9,3008,15,23011.2,14210.85,8800.35,UPI,Cancelled,"Brown, Glenn and Torres",valerie50@fernandez.com,42,No,0
ORD1415,22-03-2024,24-03-2024,Tiffany Adams,CUST236,Home Office,PROD2712,Furniture,Bookshelf,East,Kentucky,Adamsport,6,3909,10,21108.6,15936.07,5172.53,UPI,Delivered,Chapman LLC,jamesmunoz@howard.biz,47,No,0
ORD1416,02-05-2024,09-05-2024,Melissa Aguirre,CUST399,Corporate,PROD1247,Office Supplies,Notbook,South,North Dakota,Stephaniemouth,10,4852,20,38816,31463.98,7352.02,Cash,Delivered,Brown-Shepherd,juarezmarcus@barnett.net,10,No,0
ORD1417,21-01-2024,22-01-2024,Jake Garcia II,CUST999,Home Office,PROD9763,Furniture,Dining Table,East,Texas,Josephview,8,1844,10,13276.8,10725.46,2551.34,UPI,Returned,White-Quinn,brian68@rasmussen.net,27,No,0
ORD1418,04-10-2024,09-10-2024,Shane Adams,CUST591,Home Office,PROD8038,Grocery,Smacks,North,Idaho,Timothyhaven,7,110,10,693,603.26,89.74,Cash,Cancelled,"Fernandez, Aguilar and Scott",joshua20@sexton.org,40,No,0
ORD1419,02-04-2025,09-04-2025,Kenneth Mitchell,CUST433,Corporate,PROD5667,Furniture,Bookshelf,East,South Carolina,West Williamville,4,3989,15,13562.6,11736.71,1825.89,UPI,Returned,Hall-Daniel,baldwinricardo@rogers-andrade.com,40,No,0
ORD1420,16-06-2024,19-06-2024,Joshua Smith,CUST385,Consumer,PROD4162,Office Supplies,Notbook,North,Kentucky,East Vincentburgh,10,589,10,5301,4438.97,862.03,Net Banking,Returned,"Stewart, Mcdowell and Shaw",allenjoseph@zavala-ross.com,30,No,0
ORD1421,16-11-2025,20-11-2025,Keith Francis,CUST753,Consumer,PROD3166,Electronics,Mouse,North,New York,Harrisonfort,8,3488,10,25113.6,17327.29,7786.31,UPI,Returned,Dougherty-Parker,shawn41@brown-romero.info,14,No,0
ORD1422,23-03-2025,28-03-2025,Katherine Jenkins,CUST278,Home Office,PROD9314,Office Supplies,Stepler,East,Pennsylvania,Stevenmouth,7,4193,0,29351,20741.62,8609.38,Credit Card,Cancelled,"Hunt, Lindsey and Hickman",lindsayjordan@melendez-torres.org,18,No,0
ORD1423,18-04-2025,21-04-2025,Erin Davis,CUST395,Corporate,PROD6676,Grocery,Smacks,South,Georgia,West William,2,4194,20,6710.4,5129.92,1580.48,Net Banking,Returned,Silva LLC,williamskristopher@cooper.com,37,No,0
ORD1424,26-04-2025,01-05-2025,Ashley Ellison MD,CUST447,Consumer,PROD7615,Grocery,Rice Bag,North,Louisiana,Lake Tiffanyshire,2,534,0,1068,648.9,419.1,Credit Card,Cancelled,"Cook, Vargas and Rhodes",erik32@sanchez.com,1,Yes,47
ORD1425,01-07-2025,04-07-2025,Glen Mcgee,CUST138,Corporate,PROD1052,Grocery,Sugar,South,Colorado,South Courtney,6,4196,15,21399.6,13053.37,8346.23,UPI,Returned,"Collins, Watkins and Perez",phayes@phillips.com,32,No,0
ORD1426,18-03-2025,24-03-2025,Mr. Kyle Lopez,CUST592,Home Office,PROD5266,Furniture,Office Chair,West,Iowa,Moonmouth,10,3574,15,30379,26772.36,3606.64,Cash,Delivered,Adams-Wilson,dnguyen@wang.com,42,No,0
ORD1427,25-10-2025,01-11-2025,Charles Miranda,CUST146,Consumer,PROD1920,Furniture,Sofa,East,Alabama,North Tinaview,3,4429,15,11293.95,7346.28,3947.67,UPI,Delivered,"Smith, Church and Logan",deanmoyer@calhoun.info,31,No,0
ORD1428,05-07-2024,10-07-2024,Laura Webster,CUST967,Home Office,PROD6017,Furniture,Office Chair,West,California,Bestberg,2,1732,5,3290.8,2282.31,1008.49,Net Banking,Returned,Wilson Ltd,tina23@lewis.com,30,No,0
ORD1429,20-01-2026,21-01-2026,Melissa Smith,CUST639,Consumer,PROD4587,Electronics,Monitor,South,Rhode Island,West Jennifer,3,558,0,1674,1449.84,224.16,Cash,Delivered,Mcdaniel Ltd,ugiles@davis.com,7,Yes,33
ORD1430,28-03-2024,29-03-2024,Jason Dominguez,CUST162,Corporate,PROD1088,Electronics,Monitor,South,Montana,Richardborough,10,4881,0,48810,35140.32,13669.68,Net Banking,Cancelled,Stevens-Jones,allisonlewis@hicks-cisneros.biz,13,No,0
ORD1431,12-12-2025,14-12-2025,Michael Fisher,CUST383,Home Office,PROD4049,Furniture,Sofa,North,California,Cynthiaton,1,3371,20,2696.8,1745.35,951.45,Cash,Delivered,"Hogan, Erickson and Miller",johnny40@johnson-morgan.com,22,No,0
ORD1432,03-09-2024,04-09-2024,Robert Reese,CUST724,Consumer,PROD7893,Electronics,Mouse,East,Connecticut,Port Austinshire,9,3297,20,23738.4,20245.79,3492.61,Cash,Cancelled,Pena-Arroyo,carolynmurray@alvarado.com,39,No,0
ORD1433,05-07-2025,09-07-2025,Kara Stephens,CUST966,Home Office,PROD9311,Grocery,Smacks,West,North Carolina,East Donaldport,2,1121,20,1793.6,1211.66,581.94,Net Banking,Pending,Brown LLC,irodriguez@salinas.net,32,No,0
ORD1434,29-03-2025,30-03-2025,Brenda Brown,CUST633,Consumer,PROD5892,Office Supplies,File Folder,East,New Hampshire,Port Donna,9,2237,20,16106.4,12249.55,3856.85,Cash,Cancelled,"Becker, Williamson and Roman",chrisjones@walker-perez.com,7,Yes,32
ORD1435,27-06-2025,29-06-2025,Ryan Stewart,CUST807,Consumer,PROD9190,Electronics,Mouse,East,Idaho,Andrewborough,4,3649,20,11676.8,10244.92,1431.88,Credit Card,Returned,Garza Group,vargasdaniel@boyd.com,37,No,0
ORD1436,10-05-2024,11-05-2024,Blake Koch,CUST608,Corporate,PROD3848,Office Supplies,Notbook,South,Tennessee,South Wanda,9,1785,20,12852,9267.56,3584.44,Net Banking,Pending,Morris and Sons,watkinssylvia@rangel.com,10,No,0
ORD1437,21-07-2024,24-07-2024,Beth Brown,CUST566,Consumer,PROD1039,Office Supplies,Pen,East,Wyoming,East Edward,7,1539,5,10234.35,6232.56,4001.79,UPI,Delivered,"Gonzales, Villarreal and Jones",nmurray@smith-murray.com,12,No,0
ORD1438,15-03-2025,16-03-2025,Katherine Santiago,CUST348,Corporate,PROD9614,Electronics,Headphones,North,Alaska,Beanbury,1,159,5,151.05,123.62,27.43,UPI,Returned,"Johnson, Thomas and Holland",arellanorobert@johnson-williams.biz,22,No,0
ORD1439,02-11-2025,08-11-2025,Anna Martin,CUST437,Corporate,PROD6053,Furniture,Dining Table,East,Washington,Rhondaton,10,4455,10,40095,31465.73,8629.27,Net Banking,Returned,Newton-Thompson,igarza@rowland.com,11,No,0
ORD1440,29-01-2025,31-01-2025,Melanie Franco,CUST385,Home Office,PROD5166,Electronics,Mouse,East,Kansas,Johnsonfort,3,3615,5,10302.75,7509.88,2792.87,UPI,Delivered,Mathews Inc,dawn34@rios.net,30,No,0
ORD1441,13-02-2025,17-02-2025,Ashley Alvarez,CUST688,Consumer,PROD9636,Office Supplies,Stepler,East,North Carolina,Chasefort,10,4911,10,44199,33485.33,10713.67,Credit Card,Returned,Cox-Stephenson,ulowe@vaughn.com,49,No,0
ORD1442,26-01-2024,29-01-2024,Jared Taylor,CUST910,Corporate,PROD8973,Furniture,Sofa,West,Maryland,Josephtown,1,2403,0,2403,2099.5,303.5,Credit Card,Delivered,"Vang, Graham and Jensen",tara62@taylor-poole.org,33,No,0
